week_key,week_start,week_end,complaint_category,case_count
2025-W32,2025-08-04,2025-08-10,Body Pain,1
2025-W32,2025-08-04,2025-08-10,Dental,1
2025-W32,2025-08-04,2025-08-10,Dizziness,1
2025-W32,2025-08-04,2025-08-10,Dysmenorrhea,0
2025-W32,2025-08-04,2025-08-10,Fever,3
2025-W32,2025-08-04,2025-08-10,Gastrointestinal,0
2025-W32,2025-08-04,2025-08-10,Headache,1
2025-W32,2025-08-04,2025-08-10,Respiratory,7
2025-W32,2025-08-04,2025-08-10,Wound/Injury,0
2025-W33,2025-08-11,2025-08-17,Allergy,0
2025-W33,2025-08-11,2025-08-17,Blood Pressure,2
2025-W33,2025-08-11,2025-08-17,Body Pain,1
2025-W33,2025-08-11,2025-08-17,Dental,1
2025-W33,2025-08-11,2025-08-17,Dizziness,1
2025-W33,2025-08-11,2025-08-17,Dysmenorrhea,3
2025-W33,2025-08-11,2025-08-17,Fever,2
2025-W33,2025-08-11,2025-08-17,Gastrointestinal,2
2025-W33,2025-08-11,2025-08-17,Headache,0
2025-W33,2025-08-11,2025-08-17,Respiratory,5
2025-W33,2025-08-11,2025-08-17,Wound/Injury,1
2025-W34,2025-08-18,2025-08-24,Allergy,2
2025-W34,2025-08-18,2025-08-24,Blood Pressure,0
2025-W34,2025-08-18,2025-08-24,Body Pain,0
2025-W34,2025-08-18,2025-08-24,Dental,0
2025-W34,2025-08-18,2025-08-24,Dizziness,0
2025-W34,2025-08-18,2025-08-24,Dysmenorrhea,1
2025-W34,2025-08-18,2025-08-24,Fever,3
2025-W34,2025-08-18,2025-08-24,Gastrointestinal,2
2025-W34,2025-08-18,2025-08-24,Headache,0
2025-W34,2025-08-18,2025-08-24,Respiratory,4
2025-W34,2025-08-18,2025-08-24,Wound/Injury,0
2025-W35,2025-08-25,2025-08-31,Allergy,2
2025-W35,2025-08-25,2025-08-31,Blood Pressure,0
2025-W35,2025-08-25,2025-08-31,Body Pain,1
2025-W35,2025-08-25,2025-08-31,Dental,1
2025-W35,2025-08-25,2025-08-31,Dizziness,0
2025-W35,2025-08-25,2025-08-31,Dysmenorrhea,1
2025-W35,2025-08-25,2025-08-31,Fever,2
2025-W35,2025-08-25,2025-08-31,Gastrointestinal,1
2025-W35,2025-08-25,2025-08-31,Headache,0
2025-W35,2025-08-25,2025-08-31,Respiratory,1
2025-W35,2025-08-25,2025-08-31,Wound/Injury,0
2025-W36,2025-09-01,2025-09-07,Allergy,2
2025-W36,2025-09-01,2025-09-07,Blood Pressure,0
2025-W36,2025-09-01,2025-09-07,Body Pain,2
2025-W36,2025-09-01,2025-09-07,Dental,1
2025-W36,2025-09-01,2025-09-07,Dizziness,1
2025-W36,2025-09-01,2025-09-07,Dysmenorrhea,1
2025-W36,2025-09-01,2025-09-07,Fever,1
2025-W36,2025-09-01,2025-09-07,Gastrointestinal,0
2025-W36,2025-09-01,2025-09-07,Headache,0
2025-W36,2025-09-01,2025-09-07,Respiratory,1
2025-W36,2025-09-01,2025-09-07,Wound/Injury,2
2025-W37,2025-09-08,2025-09-14,Allergy,4
2025-W37,2025-09-08,2025-09-14,Blood Pressure,0
2025-W37,2025-09-08,2025-09-14,Body Pain,1
2025-W37,2025-09-08,2025-09-14,Dental,0
2025-W37,2025-09-08,2025-09-14,Dizziness,0
2025-W37,2025-09-08,2025-09-14,Dysmenorrhea,0
2025-W37,2025-09-08,2025-09-14,Fever,1
2025-W37,2025-09-08,2025-09-14,Gastrointestinal,1
2025-W37,2025-09-08,2025-09-14,Headache,1
2025-W37,2025-09-08,2025-09-14,Respiratory,1
2025-W37,2025-09-08,2025-09-14,Wound/Injury,0
2025-W38,2025-09-15,2025-09-21,Allergy,1
2025-W38,2025-09-15,2025-09-21,Blood Pressure,1
2025-W38,2025-09-15,2025-09-21,Body Pain,1
2025-W38,2025-09-15,2025-09-21,Dental,1
2025-W38,2025-09-15,2025-09-21,Dizziness,0
2025-W38,2025-09-15,2025-09-21,Dysmenorrhea,0
2025-W38,2025-09-15,2025-09-21,Fever,2
2025-W38,2025-09-15,2025-09-21,Gastrointestinal,1
2025-W38,2025-09-15,2025-09-21,Headache,1
2025-W38,2025-09-15,2025-09-21,Respiratory,5
2025-W38,2025-09-15,2025-09-21,Wound/Injury,0
2025-W39,2025-09-22,2025-09-28,Allergy,0
2025-W39,2025-09-22,2025-09-28,Blood Pressure,0
2025-W39,2025-09-22,2025-09-28,Body Pain,1
2025-W39,2025-09-22,2025-09-28,Dental,1
2025-W39,2025-09-22,2025-09-28,Dizziness,0
2025-W39,2025-09-22,2025-09-28,Dysmenorrhea,2
2025-W39,2025-09-22,2025-09-28,Fever,2
2025-W39,2025-09-22,2025-09-28,Gastrointestinal,0
2025-W39,2025-09-22,2025-09-28,Headache,1
2025-W39,2025-09-22,2025-09-28,Respiratory,9
2025-W39,2025-09-22,2025-09-28,Wound/Injury,0
2025-W40,2025-09-29,2025-10-05,Allergy,3
2025-W40,2025-09-29,2025-10-05,Blood Pressure,0
2025-W40,2025-09-29,2025-10-05,Body Pain,2
2025-W40,2025-09-29,2025-10-05,Dental,0
2025-W40,2025-09-29,2025-10-05,Dizziness,0
2025-W40,2025-09-29,2025-10-05,Dysmenorrhea,0
2025-W40,2025-09-29,2025-10-05,Fever,1
2025-W40,2025-09-29,2025-10-05,Gastrointestinal,1
2025-W40,2025-09-29,2025-10-05,Headache,0
2025-W40,2025-09-29,2025-10-05,Respiratory,7
2025-W40,2025-09-29,2025-10-05,Wound/Injury,0
2025-W41,2025-10-06,2025-10-12,Allergy,1
2025-W41,2025-10-06,2025-10-12,Blood Pressure,4
2025-W41,2025-10-06,2025-10-12,Body Pain,1
2025-W41,2025-10-06,2025-10-12,Dental,1
2025-W41,2025-10-06,2025-10-12,Dizziness,0
2025-W41,2025-10-06,2025-10-12,Dysmenorrhea,0
2025-W41,2025-10-06,2025-10-12,Fever,2
2025-W41,2025-10-06,2025-10-12,Gastrointestinal,4
2025-W41,2025-10-06,2025-10-12,Headache,2
2025-W41,2025-10-06,2025-10-12,Respiratory,2
2025-W41,2025-10-06,2025-10-12,Wound/Injury,1
2025-W42,2025-10-13,2025-10-19,Allergy,3
2025-W42,2025-10-13,2025-10-19,Blood Pressure,0
2025-W42,2025-10-13,2025-10-19,Body Pain,2
2025-W42,2025-10-13,2025-10-19,Dental,0
2025-W42,2025-10-13,2025-10-19,Dizziness,0
2025-W42,2025-10-13,2025-10-19,Dysmenorrhea,2
2025-W42,2025-10-13,2025-10-19,Fever,2
2025-W42,2025-10-13,2025-10-19,Gastrointestinal,2
2025-W42,2025-10-13,2025-10-19,Headache,1
2025-W42,2025-10-13,2025-10-19,Respiratory,4
2025-W42,2025-10-13,2025-10-19,Wound/Injury,0
2025-W43,2025-10-20,2025-10-26,Allergy,0
2025-W43,2025-10-20,2025-10-26,Blood Pressure,0
2025-W43,2025-10-20,2025-10-26,Body Pain,1
2025-W43,2025-10-20,2025-10-26,Dental,1
2025-W43,2025-10-20,2025-10-26,Dizziness,0
2025-W43,2025-10-20,2025-10-26,Dysmenorrhea,1
2025-W43,2025-10-20,2025-10-26,Fever,3
2025-W43,2025-10-20,2025-10-26,Gastrointestinal,0
2025-W43,2025-10-20,2025-10-26,Headache,1
2025-W43,2025-10-20,2025-10-26,Respiratory,3
2025-W43,2025-10-20,2025-10-26,Wound/Injury,2
2025-W44,2025-10-27,2025-11-02,Allergy,2
2025-W44,2025-10-27,2025-11-02,Blood Pressure,1
2025-W44,2025-10-27,2025-11-02,Body Pain,0
2025-W44,2025-10-27,2025-11-02,Dental,1
2025-W44,2025-10-27,2025-11-02,Dizziness,0
2025-W44,2025-10-27,2025-11-02,Dysmenorrhea,0
2025-W44,2025-10-27,2025-11-02,Fever,1
2025-W44,2025-10-27,2025-11-02,Gastrointestinal,4
2025-W44,2025-10-27,2025-11-02,Headache,1
2025-W44,2025-10-27,2025-11-02,Respiratory,4
2025-W44,2025-10-27,2025-11-02,Wound/Injury,2
2025-W45,2025-11-03,2025-11-09,Allergy,3
2025-W45,2025-11-03,2025-11-09,Blood Pressure,1
2025-W45,2025-11-03,2025-11-09,Body Pain,2
2025-W45,2025-11-03,2025-11-09,Dental,2
2025-W45,2025-11-03,2025-11-09,Dizziness,1
2025-W45,2025-11-03,2025-11-09,Dysmenorrhea,1
2025-W45,2025-11-03,2025-11-09,Fever,1
2025-W45,2025-11-03,2025-11-09,Gastrointestinal,1
2025-W45,2025-11-03,2025-11-09,Headache,1
2025-W45,2025-11-03,2025-11-09,Respiratory,7
2025-W45,2025-11-03,2025-11-09,Wound/Injury,1
2025-W46,2025-11-10,2025-11-16,Allergy,4
2025-W46,2025-11-10,2025-11-16,Blood Pressure,1
2025-W46,2025-11-10,2025-11-16,Body Pain,1
2025-W46,2025-11-10,2025-11-16,Dental,1
2025-W46,2025-11-10,2025-11-16,Dizziness,0
2025-W46,2025-11-10,2025-11-16,Dysmenorrhea,0
2025-W46,2025-11-10,2025-11-16,Fever,2
2025-W46,2025-11-10,2025-11-16,Gastrointestinal,1
2025-W46,2025-11-10,2025-11-16,Headache,1
2025-W46,2025-11-10,2025-11-16,Respiratory,4
2025-W46,2025-11-10,2025-11-16,Wound/Injury,1
2025-W47,2025-11-17,2025-11-23,Allergy,2
2025-W47,2025-11-17,2025-11-23,Blood Pressure,1
2025-W47,2025-11-17,2025-11-23,Body Pain,2
2025-W47,2025-11-17,2025-11-23,Dental,0
2025-W47,2025-11-17,2025-11-23,Dizziness,1
2025-W47,2025-11-17,2025-11-23,Dysmenorrhea,0
2025-W47,2025-11-17,2025-11-23,Fever,1
2025-W47,2025-11-17,2025-11-23,Gastrointestinal,1
2025-W47,2025-11-17,2025-11-23,Headache,0
2025-W47,2025-11-17,2025-11-23,Respiratory,5
2025-W47,2025-11-17,2025-11-23,Wound/Injury,1
2025-W48,2025-11-24,2025-11-30,Allergy,0
2025-W48,2025-11-24,2025-11-30,Blood Pressure,2
2025-W48,2025-11-24,2025-11-30,Body Pain,1
2025-W48,2025-11-24,2025-11-30,Dental,0
2025-W48,2025-11-24,2025-11-30,Dizziness,0
2025-W48,2025-11-24,2025-11-30,Dysmenorrhea,1
2025-W48,2025-11-24,2025-11-30,Fever,1
2025-W48,2025-11-24,2025-11-30,Gastrointestinal,3
2025-W48,2025-11-24,2025-11-30,Headache,1
2025-W48,2025-11-24,2025-11-30,Respiratory,5
2025-W48,2025-11-24,2025-11-30,Wound/Injury,1
2025-W49,2025-12-01,2025-12-07,Allergy,2
2025-W49,2025-12-01,2025-12-07,Blood Pressure,0
2025-W49,2025-12-01,2025-12-07,Body Pain,2
2025-W49,2025-12-01,2025-12-07,Dental,0
2025-W49,2025-12-01,2025-12-07,Dizziness,0
2025-W49,2025-12-01,2025-12-07,Dysmenorrhea,0
2025-W49,2025-12-01,2025-12-07,Fever,1
2025-W49,2025-12-01,2025-12-07,Gastrointestinal,1
2025-W49,2025-12-01,2025-12-07,Headache,2
2025-W49,2025-12-01,2025-12-07,Respiratory,1
2025-W49,2025-12-01,2025-12-07,Wound/Injury,1
2025-W50,2025-12-08,2025-12-14,Allergy,2
2025-W50,2025-12-08,2025-12-14,Blood Pressure,2
2025-W50,2025-12-08,2025-12-14,Body Pain,1
2025-W50,2025-12-08,2025-12-14,Dental,2
2025-W50,2025-12-08,2025-12-14,Dizziness,1
2025-W50,2025-12-08,2025-12-14,Dysmenorrhea,0
2025-W50,2025-12-08,2025-12-14,Fever,0
2025-W50,2025-12-08,2025-12-14,Gastrointestinal,0
2025-W50,2025-12-08,2025-12-14,Headache,1
2025-W50,2025-12-08,2025-12-14,Respiratory,1
2025-W50,2025-12-08,2025-12-14,Wound/Injury,1
2025-W51,2025-12-15,2025-12-21,Allergy,0
2025-W51,2025-12-15,2025-12-21,Blood Pressure,0
2025-W51,2025-12-15,2025-12-21,Body Pain,0
2025-W51,2025-12-15,2025-12-21,Dental,0
2025-W51,2025-12-15,2025-12-21,Dizziness,0
2025-W51,2025-12-15,2025-12-21,Dysmenorrhea,0
2025-W51,2025-12-15,2025-12-21,Fever,0
2025-W51,2025-12-15,2025-12-21,Gastrointestinal,0
2025-W51,2025-12-15,2025-12-21,Headache,0
2025-W51,2025-12-15,2025-12-21,Respiratory,0
2025-W51,2025-12-15,2025-12-21,Wound/Injury,0
2025-W52,2025-12-22,2025-12-28,Allergy,0
2025-W52,2025-12-22,2025-12-28,Blood Pressure,0
2025-W52,2025-12-22,2025-12-28,Body Pain,0
2025-W52,2025-12-22,2025-12-28,Dental,0
2025-W52,2025-12-22,2025-12-28,Dizziness,0
2025-W52,2025-12-22,2025-12-28,Dysmenorrhea,0
2025-W52,2025-12-22,2025-12-28,Fever,0
2025-W52,2025-12-22,2025-12-28,Gastrointestinal,0
2025-W52,2025-12-22,2025-12-28,Headache,0
2025-W52,2025-12-22,2025-12-28,Respiratory,0
2025-W52,2025-12-22,2025-12-28,Wound/Injury,0
2026-W01,2025-12-29,2026-01-04,Allergy,0
2026-W01,2025-12-29,2026-01-04,Blood Pressure,0
2026-W01,2025-12-29,2026-01-04,Body Pain,0
2026-W01,2025-12-29,2026-01-04,Dental,0
2026-W01,2025-12-29,2026-01-04,Dizziness,0
2026-W01,2025-12-29,2026-01-04,Dysmenorrhea,0
2026-W01,2025-12-29,2026-01-04,Fever,0
2026-W01,2025-12-29,2026-01-04,Gastrointestinal,0
2026-W01,2025-12-29,2026-01-04,Headache,0
2026-W01,2025-12-29,2026-01-04,Respiratory,2
2026-W01,2025-12-29,2026-01-04,Wound/Injury,0
2026-W02,2026-01-05,2026-01-11,Allergy,6
2026-W02,2026-01-05,2026-01-11,Blood Pressure,5
2026-W02,2026-01-05,2026-01-11,Body Pain,12
2026-W02,2026-01-05,2026-01-11,Dental,4
2026-W02,2026-01-05,2026-01-11,Dizziness,2
2026-W02,2026-01-05,2026-01-11,Dysmenorrhea,3
2026-W02,2026-01-05,2026-01-11,Fever,5
2026-W02,2026-01-05,2026-01-11,Gastrointestinal,7
2026-W02,2026-01-05,2026-01-11,Headache,6
2026-W02,2026-01-05,2026-01-11,Respiratory,26
2026-W02,2026-01-05,2026-01-11,Wound/Injury,3
2026-W03,2026-01-12,2026-01-18,Allergy,7
2026-W03,2026-01-12,2026-01-18,Blood Pressure,5
2026-W03,2026-01-12,2026-01-18,Body Pain,10
2026-W03,2026-01-12,2026-01-18,Dental,3
2026-W03,2026-01-12,2026-01-18,Dizziness,5
2026-W03,2026-01-12,2026-01-18,Dysmenorrhea,2
2026-W03,2026-01-12,2026-01-18,Fever,6
2026-W03,2026-01-12,2026-01-18,Gastrointestinal,11
2026-W03,2026-01-12,2026-01-18,Headache,14
2026-W03,2026-01-12,2026-01-18,Respiratory,28
2026-W03,2026-01-12,2026-01-18,Wound/Injury,5
2026-W04,2026-01-19,2026-01-25,Allergy,6
2026-W04,2026-01-19,2026-01-25,Blood Pressure,7
2026-W04,2026-01-19,2026-01-25,Body Pain,5
2026-W04,2026-01-19,2026-01-25,Dental,3
2026-W04,2026-01-19,2026-01-25,Dizziness,5
2026-W04,2026-01-19,2026-01-25,Dysmenorrhea,1
2026-W04,2026-01-19,2026-01-25,Fever,0
2026-W04,2026-01-19,2026-01-25,Gastrointestinal,5
2026-W04,2026-01-19,2026-01-25,Headache,7
2026-W04,2026-01-19,2026-01-25,Respiratory,12
2026-W04,2026-01-19,2026-01-25,Wound/Injury,4
2026-W05,2026-01-26,2026-02-01,Allergy,7
2026-W05,2026-01-26,2026-02-01,Blood Pressure,4
2026-W05,2026-01-26,2026-02-01,Body Pain,11
2026-W05,2026-01-26,2026-02-01,Dental,8
2026-W05,2026-01-26,2026-02-01,Dizziness,7
2026-W05,2026-01-26,2026-02-01,Dysmenorrhea,5
2026-W05,2026-01-26,2026-02-01,Fever,5
2026-W05,2026-01-26,2026-02-01,Gastrointestinal,7
2026-W05,2026-01-26,2026-02-01,Headache,15
2026-W05,2026-01-26,2026-02-01,Respiratory,21
2026-W05,2026-01-26,2026-02-01,Wound/Injury,4
2026-W06,2026-02-02,2026-02-08,Allergy,13
2026-W06,2026-02-02,2026-02-08,Blood Pressure,9
2026-W06,2026-02-02,2026-02-08,Body Pain,21
2026-W06,2026-02-02,2026-02-08,Dental,10
2026-W06,2026-02-02,2026-02-08,Dizziness,7
2026-W06,2026-02-02,2026-02-08,Dysmenorrhea,7
2026-W06,2026-02-02,2026-02-08,Fever,14
2026-W06,2026-02-02,2026-02-08,Gastrointestinal,17
2026-W06,2026-02-02,2026-02-08,Headache,21
2026-W06,2026-02-02,2026-02-08,Respiratory,35
2026-W06,2026-02-02,2026-02-08,Wound/Injury,11
2026-W07,2026-02-09,2026-02-15,Allergy,17
2026-W07,2026-02-09,2026-02-15,Blood Pressure,7
2026-W07,2026-02-09,2026-02-15,Body Pain,14
2026-W07,2026-02-09,2026-02-15,Dental,11
2026-W07,2026-02-09,2026-02-15,Dizziness,6
2026-W07,2026-02-09,2026-02-15,Dysmenorrhea,5
2026-W07,2026-02-09,2026-02-15,Fever,10
2026-W07,2026-02-09,2026-02-15,Gastrointestinal,14
2026-W07,2026-02-09,2026-02-15,Headache,11
2026-W07,2026-02-09,2026-02-15,Respiratory,30
2026-W07,2026-02-09,2026-02-15,Wound/Injury,4
2026-W08,2026-02-16,2026-02-22,Allergy,10
2026-W08,2026-02-16,2026-02-22,Blood Pressure,12
2026-W08,2026-02-16,2026-02-22,Body Pain,19
2026-W08,2026-02-16,2026-02-22,Dental,9
2026-W08,2026-02-16,2026-02-22,Dizziness,9
2026-W08,2026-02-16,2026-02-22,Dysmenorrhea,5
2026-W08,2026-02-16,2026-02-22,Fever,8
2026-W08,2026-02-16,2026-02-22,Gastrointestinal,26
2026-W08,2026-02-16,2026-02-22,Headache,19
2026-W08,2026-02-16,2026-02-22,Respiratory,36
2026-W08,2026-02-16,2026-02-22,Wound/Injury,10
2026-W09,2026-02-23,2026-03-01,Allergy,12
2026-W09,2026-02-23,2026-03-01,Blood Pressure,9
2026-W09,2026-02-23,2026-03-01,Body Pain,9
2026-W09,2026-02-23,2026-03-01,Dental,8
2026-W09,2026-02-23,2026-03-01,Dizziness,8
2026-W09,2026-02-23,2026-03-01,Dysmenorrhea,5
2026-W09,2026-02-23,2026-03-01,Fever,8
2026-W09,2026-02-23,2026-03-01,Gastrointestinal,22
2026-W09,2026-02-23,2026-03-01,Headache,21
2026-W09,2026-02-23,2026-03-01,Respiratory,21
2026-W09,2026-02-23,2026-03-01,Wound/Injury,8
2026-W10,2026-03-02,2026-03-08,Allergy,11
2026-W10,2026-03-02,2026-03-08,Blood Pressure,7
2026-W10,2026-03-02,2026-03-08,Body Pain,13
2026-W10,2026-03-02,2026-03-08,Dental,10
2026-W10,2026-03-02,2026-03-08,Dizziness,8
2026-W10,2026-03-02,2026-03-08,Dysmenorrhea,5
2026-W10,2026-03-02,2026-03-08,Fever,5
2026-W10,2026-03-02,2026-03-08,Gastrointestinal,14
2026-W10,2026-03-02,2026-03-08,Headache,17
2026-W10,2026-03-02,2026-03-08,Respiratory,41
2026-W10,2026-03-02,2026-03-08,Wound/Injury,10
2026-W11,2026-03-09,2026-03-15,Allergy,8
2026-W11,2026-03-09,2026-03-15,Blood Pressure,5
2026-W11,2026-03-09,2026-03-15,Body Pain,16
2026-W11,2026-03-09,2026-03-15,Dental,15
2026-W11,2026-03-09,2026-03-15,Dizziness,7
2026-W11,2026-03-09,2026-03-15,Dysmenorrhea,7
2026-W11,2026-03-09,2026-03-15,Fever,8
2026-W11,2026-03-09,2026-03-15,Gastrointestinal,20
2026-W11,2026-03-09,2026-03-15,Headache,24
2026-W11,2026-03-09,2026-03-15,Respiratory,36
2026-W11,2026-03-09,2026-03-15,Wound/Injury,10
2026-W12,2026-03-16,2026-03-22,Allergy,4
2026-W12,2026-03-16,2026-03-22,Blood Pressure,3
2026-W12,2026-03-16,2026-03-22,Body Pain,12
2026-W12,2026-03-16,2026-03-22,Dental,8
2026-W12,2026-03-16,2026-03-22,Dizziness,3
2026-W12,2026-03-16,2026-03-22,Dysmenorrhea,7
2026-W12,2026-03-16,2026-03-22,Fever,1
2026-W12,2026-03-16,2026-03-22,Gastrointestinal,11
2026-W12,2026-03-16,2026-03-22,Headache,17
2026-W12,2026-03-16,2026-03-22,Respiratory,23
2026-W12,2026-03-16,2026-03-22,Wound/Injury,6
2026-W13,2026-03-23,2026-03-29,Allergy,4
2026-W13,2026-03-23,2026-03-29,Blood Pressure,7
2026-W13,2026-03-23,2026-03-29,Body Pain,9
2026-W13,2026-03-23,2026-03-29,Dental,9
2026-W13,2026-03-23,2026-03-29,Dizziness,4
2026-W13,2026-03-23,2026-03-29,Dysmenorrhea,3
2026-W13,2026-03-23,2026-03-29,Fever,12
2026-W13,2026-03-23,2026-03-29,Gastrointestinal,10
2026-W13,2026-03-23,2026-03-29,Headache,13
2026-W13,2026-03-23,2026-03-29,Respiratory,38
2026-W13,2026-03-23,2026-03-29,Wound/Injury,7
2026-W14,2026-03-30,2026-04-05,Allergy,3
2026-W14,2026-03-30,2026-04-05,Blood Pressure,4
2026-W14,2026-03-30,2026-04-05,Body Pain,7
2026-W14,2026-03-30,2026-04-05,Dental,4
2026-W14,2026-03-30,2026-04-05,Dizziness,1
2026-W14,2026-03-30,2026-04-05,Dysmenorrhea,2
2026-W14,2026-03-30,2026-04-05,Fever,6
2026-W14,2026-03-30,2026-04-05,Gastrointestinal,7
2026-W14,2026-03-30,2026-04-05,Headache,9
2026-W14,2026-03-30,2026-04-05,Respiratory,14
2026-W14,2026-03-30,2026-04-05,Wound/Injury,5
2026-W15,2026-04-06,2026-04-12,Allergy,8
2026-W15,2026-04-06,2026-04-12,Blood Pressure,4
2026-W15,2026-04-06,2026-04-12,Body Pain,7
2026-W15,2026-04-06,2026-04-12,Dental,5
2026-W15,2026-04-06,2026-04-12,Dizziness,3
2026-W15,2026-04-06,2026-04-12,Dysmenorrhea,5
2026-W15,2026-04-06,2026-04-12,Fever,5
2026-W15,2026-04-06,2026-04-12,Gastrointestinal,4
2026-W15,2026-04-06,2026-04-12,Headache,5
2026-W15,2026-04-06,2026-04-12,Respiratory,15
2026-W15,2026-04-06,2026-04-12,Wound/Injury,3
2026-W16,2026-04-13,2026-04-19,Allergy,7
2026-W16,2026-04-13,2026-04-19,Blood Pressure,2
2026-W16,2026-04-13,2026-04-19,Body Pain,11
2026-W16,2026-04-13,2026-04-19,Dental,7
2026-W16,2026-04-13,2026-04-19,Dizziness,2
2026-W16,2026-04-13,2026-04-19,Dysmenorrhea,1
2026-W16,2026-04-13,2026-04-19,Fever,8
2026-W16,2026-04-13,2026-04-19,Gastrointestinal,8
2026-W16,2026-04-13,2026-04-19,Headache,12
2026-W16,2026-04-13,2026-04-19,Respiratory,24
2026-W16,2026-04-13,2026-04-19,Wound/Injury,7
2026-W17,2026-04-20,2026-04-26,Allergy,18
2026-W17,2026-04-20,2026-04-26,Blood Pressure,6
2026-W17,2026-04-20,2026-04-26,Body Pain,9
2026-W17,2026-04-20,2026-04-26,Dental,5
2026-W17,2026-04-20,2026-04-26,Dizziness,2
2026-W17,2026-04-20,2026-04-26,Dysmenorrhea,4
2026-W17,2026-04-20,2026-04-26,Fever,10
2026-W17,2026-04-20,2026-04-26,Gastrointestinal,13
2026-W17,2026-04-20,2026-04-26,Headache,24
2026-W17,2026-04-20,2026-04-26,Respiratory,17
2026-W17,2026-04-20,2026-04-26,Wound/Injury,6
2026-W18,2026-04-27,2026-05-03,Allergy,3
2026-W18,2026-04-27,2026-05-03,Blood Pressure,6
2026-W18,2026-04-27,2026-05-03,Body Pain,4
2026-W18,2026-04-27,2026-05-03,Dental,6
2026-W18,2026-04-27,2026-05-03,Dizziness,5
2026-W18,2026-04-27,2026-05-03,Dysmenorrhea,2
2026-W18,2026-04-27,2026-05-03,Fever,5
2026-W18,2026-04-27,2026-05-03,Gastrointestinal,11
2026-W18,2026-04-27,2026-05-03,Headache,19
2026-W18,2026-04-27,2026-05-03,Respiratory,10
2026-W18,2026-04-27,2026-05-03,Wound/Injury,3
2026-W19,2026-05-04,2026-05-10,Allergy,7
2026-W19,2026-05-04,2026-05-10,Blood Pressure,2
2026-W19,2026-05-04,2026-05-10,Body Pain,9
2026-W19,2026-05-04,2026-05-10,Dental,5
2026-W19,2026-05-04,2026-05-10,Dizziness,3
2026-W19,2026-05-04,2026-05-10,Dysmenorrhea,1
2026-W19,2026-05-04,2026-05-10,Fever,4
2026-W19,2026-05-04,2026-05-10,Gastrointestinal,7
2026-W19,2026-05-04,2026-05-10,Headache,4
2026-W19,2026-05-04,2026-05-10,Respiratory,10
2026-W19,2026-05-04,2026-05-10,Wound/Injury,3
2026-W20,2026-05-11,2026-05-17,Allergy,5
2026-W20,2026-05-11,2026-05-17,Blood Pressure,3
2026-W20,2026-05-11,2026-05-17,Body Pain,9
2026-W20,2026-05-11,2026-05-17,Dental,3
2026-W20,2026-05-11,2026-05-17,Dizziness,2
2026-W20,2026-05-11,2026-05-17,Dysmenorrhea,3
2026-W20,2026-05-11,2026-05-17,Fever,2
2026-W20,2026-05-11,2026-05-17,Gastrointestinal,12
2026-W20,2026-05-11,2026-05-17,Headache,1
2026-W20,2026-05-11,2026-05-17,Respiratory,7
2026-W20,2026-05-11,2026-05-17,Wound/Injury,5
2026-W21,2026-05-18,2026-05-24,Allergy,4
2026-W21,2026-05-18,2026-05-24,Blood Pressure,2
2026-W21,2026-05-18,2026-05-24,Body Pain,9
2026-W21,2026-05-18,2026-05-24,Dental,3
2026-W21,2026-05-18,2026-05-24,Dizziness,4
2026-W21,2026-05-18,2026-05-24,Dysmenorrhea,3
2026-W21,2026-05-18,2026-05-24,Fever,3
2026-W21,2026-05-18,2026-05-24,Gastrointestinal,9
2026-W21,2026-05-18,2026-05-24,Headache,3
2026-W21,2026-05-18,2026-05-24,Respiratory,12
2026-W21,2026-05-18,2026-05-24,Wound/Injury,6
2026-W22,2026-05-25,2026-05-31,Allergy,6
2026-W22,2026-05-25,2026-05-31,Blood Pressure,3
2026-W22,2026-05-25,2026-05-31,Body Pain,6
2026-W22,2026-05-25,2026-05-31,Dental,8
2026-W22,2026-05-25,2026-05-31,Dizziness,2
2026-W22,2026-05-25,2026-05-31,Dysmenorrhea,2
2026-W22,2026-05-25,2026-05-31,Fever,3
2026-W22,2026-05-25,2026-05-31,Gastrointestinal,8
2026-W22,2026-05-25,2026-05-31,Headache,4
2026-W22,2026-05-25,2026-05-31,Respiratory,19
2026-W22,2026-05-25,2026-05-31,Wound/Injury,5
2026-W23,2026-06-01,2026-06-07,Allergy,9
2026-W23,2026-06-01,2026-06-07,Blood Pressure,6
2026-W23,2026-06-01,2026-06-07,Body Pain,9
2026-W23,2026-06-01,2026-06-07,Dental,3
2026-W23,2026-06-01,2026-06-07,Dizziness,6
2026-W23,2026-06-01,2026-06-07,Dysmenorrhea,2
2026-W23,2026-06-01,2026-06-07,Fever,3
2026-W23,2026-06-01,2026-06-07,Gastrointestinal,17
2026-W23,2026-06-01,2026-06-07,Headache,14
2026-W23,2026-06-01,2026-06-07,Respiratory,26
2026-W23,2026-06-01,2026-06-07,Wound/Injury,3
2026-W24,2026-06-08,2026-06-14,Allergy,5
2026-W24,2026-06-08,2026-06-14,Blood Pressure,5
2026-W24,2026-06-08,2026-06-14,Body Pain,9
2026-W24,2026-06-08,2026-06-14,Dental,6
2026-W24,2026-06-08,2026-06-14,Dizziness,5
2026-W24,2026-06-08,2026-06-14,Dysmenorrhea,2
2026-W24,2026-06-08,2026-06-14,Fever,4
2026-W24,2026-06-08,2026-06-14,Gastrointestinal,13
2026-W24,2026-06-08,2026-06-14,Headache,2
2026-W24,2026-06-08,2026-06-14,Respiratory,14
